colour_name,finish,product_family,sku_code,title_raw,qty_used_for_checks,stock_result_raw,price_result_raw,product_url,checked_at_iso,finish_attr,substrate,thickness,length,width,pack_size,minimum_order_qty,order_multiple
Laurel Oak,Woodmatt,Board Decorative,58473,LDF 333618 DS Laurel Oak Woodmatt MR E0,1,In stock at supply site,$549.26 Ea. (Excluding GST),https://www.polytec.com.au/colour/laurel-oak/,2025-08-21T06:43:27Z,Woodmatt,LDF,33,3600,1800,10,1,1
Laurel Oak,Woodmatt,Board Decorative,57148,MDF 183112 DS Laurel Oak Woodmatt MR E0,1,In stock at supply site,$192.79 Ea. (Excluding GST),https://www.polytec.com.au/colour/laurel-oak/,2025-08-21T06:43:28Z,Woodmatt,MDF,18,3115,1200,30,1,1
Laurel Oak,Woodmatt,Board Decorative,57149,MDF 252412 DS Laurel Oak Woodmatt MR E0,1,In stock at supply site,$221.39 Ea. (Excluding GST),https://www.polytec.com.au/colour/laurel-oak/,2025-08-21T06:43:29Z,Woodmatt,MDF,25,2400,1200,20,1,1
Laurel Oak,Woodmatt,Board Decorative,58082,MDF 092712 DS Laurel Oak Woodmatt MR E0,1,In stock at your branch,$151.41 Ea. (Excluding GST),https://www.polytec.com.au/colour/laurel-oak/,2025-08-21T06:43:29Z,Woodmatt,MDF,9,2700,1200,30,1,1
Laurel Oak,Woodmatt,Board Decorative,58471,MDF 183618 DS Laurel Oak Woodmatt MR E0,1,In stock at supply site,$334.21 Ea. (Excluding GST),https://www.polytec.com.au/colour/laurel-oak/,2025-08-21T06:43:30Z,Woodmatt,MDF,18,3600,1800,20,1,1
Botany Oak,Woodmatt,Board Decorative,57151,MDF 182412 DS Botany Oak Woodmatt MR E0,1,In stock at your branch,$148.54 Ea. (Excluding GST),https://www.polytec.com.au/colour/botany-oak/,2025-08-21T06:43:45Z,Woodmatt,MDF,18,2400,1200,30,1,1
Botany Oak,Woodmatt,Board Decorative,57152,MDF 183112 DS Botany Oak Woodmatt MR E0,1,In stock at your branch,$192.79 Ea. (Excluding GST),https://www.polytec.com.au/colour/botany-oak/,2025-08-21T06:43:46Z,Woodmatt,MDF,18,3115,1200,30,1,1
Botany Oak,Woodmatt,Board Decorative,57153,MDF 252412 DS Botany Oak Woodmatt MR E0,1,In stock at supply site,$221.39 Ea. (Excluding GST),https://www.polytec.com.au/colour/botany-oak/,2025-08-21T06:43:46Z,Woodmatt,MDF,25,2400,1200,20,1,1
Botany Oak,Woodmatt,Board Decorative,58456,MDF 183618 DS Botany Oak Woodmatt MR E0,1,In stock at your branch,$334.21 Ea. (Excluding GST),https://www.polytec.com.au/colour/botany-oak/,2025-08-21T06:43:47Z,Woodmatt,MDF,18,3600,1800,20,1,1
Botany Oak,Woodmatt,Board Decorative,58068,MDF 092712 DS Botany Oak Woodmatt MR E0,1,In stock at your branch,$151.41 Ea. (Excluding GST),https://www.polytec.com.au/colour/botany-oak/,2025-08-21T06:43:48Z,Woodmatt,MDF,9,2700,1200,30,1,1
Botany Oak,Woodmatt,Board Decorative,58457,LDF 253618 DS Botany Oak Woodmatt STD E0,1,In stock at supply site,$474.34 Ea. (Excluding GST),https://www.polytec.com.au/colour/botany-oak/,2025-08-21T06:43:49Z,Woodmatt,LDF,25,3600,1800,15,1,1
Botany Oak,Woodmatt,Board Decorative,58458,LDF 333618 DS Botany Oak Woodmatt MR E0,1,In stock at supply site,$549.26 Ea. (Excluding GST),https://www.polytec.com.au/colour/botany-oak/,2025-08-21T06:43:49Z,Woodmatt,LDF,33,3600,1800,10,1,1
Manor Oak,Woodmatt,Board Decorative,57155,MDF 182412 DS Manor Oak Woodmatt MR E0,1,In stock at your branch,$148.54 Ea. (Excluding GST),https://www.polytec.com.au/colour/manor-oak/,2025-08-21T06:44:04Z,Woodmatt,MDF,18,2400,1200,30,1,1
Manor Oak,Woodmatt,Board Decorative,57156,MDF 183112 DS Manor Oak Woodmatt MR E0,1,In stock at your branch,$192.79 Ea. (Excluding GST),https://www.polytec.com.au/colour/manor-oak/,2025-08-21T06:44:05Z,Woodmatt,MDF,18,3115,1200,30,1,1
Manor Oak,Woodmatt,Board Decorative,57157,MDF 252412 DS Manor Oak Woodmatt MR E0,1,In stock at supply site,$221.39 Ea. (Excluding GST),https://www.polytec.com.au/colour/manor-oak/,2025-08-21T06:44:06Z,Woodmatt,MDF,25,2400,1200,20,1,1
Manor Oak,Woodmatt,Board Decorative,58474,MDF 183618 DS Manor Oak Woodmatt MR E0,1,In stock at your branch,$334.21 Ea. (Excluding GST),https://www.polytec.com.au/colour/manor-oak/,2025-08-21T06:44:06Z,Woodmatt,MDF,18,3600,1800,20,1,1
Manor Oak,Woodmatt,Board Decorative,58476,LDF 333618 DS Manor Oak Woodmatt MR E0,1,In stock at supply site,$549.26 Ea. (Excluding GST),https://www.polytec.com.au/colour/manor-oak/,2025-08-21T06:44:07Z,Woodmatt,LDF,33,3600,1800,10,1,1
Manor Oak,Woodmatt,Board Decorative,58084,MDF 092712 DS Manor Oak Woodmatt MR E0,1,In stock at your branch,$151.41 Ea. (Excluding GST),https://www.polytec.com.au/colour/manor-oak/,2025-08-21T06:44:08Z,Woodmatt,MDF,9,2700,1200,30,1,1
Manor Oak,Woodmatt,Board Decorative,58475,LDF 253618 DS Manor Oak Woodmatt STD E0,1,In stock at supply site,$474.34 Ea. (Excluding GST),https://www.polytec.com.au/colour/manor-oak/,2025-08-21T06:44:09Z,Woodmatt,LDF,25,3600,1800,15,1,1
Hazel Oak,Woodmatt,Board Decorative,57163,MDF 182412 DS Hazel Oak Woodmatt MR E0,1,In stock at your branch,$148.54 Ea. (Excluding GST),https://www.polytec.com.au/colour/hazel-oak/,2025-08-21T06:44:23Z,Woodmatt,MDF,18,2400,1200,30,1,1
