colour_name,finish,product_family,sku_code,title_raw,qty_used_for_checks,stock_result_raw,price_result_raw,product_url,checked_at_iso,finish_attr,substrate,thickness,length,width,pack_size,minimum_order_qty,order_multiple
Carcass,Matt,Board Components,49199,Particle STD 162000297 DS Carcass Matt E1L,60,In stock at your branch,$16.83 Ea. (Excluding GST),https://www.polytec.com.au/colour/carcass/,2025-08-21T07:47:23Z,Matt,Particleboard,16,2000,297,60,60,60
Carcass,Matt,Board Components,49202,Particle STD 162000447 DS Carcass Matt E1L - Undrilled Splay,60,In stock at supply site,$30.99 Ea. (Excluding GST),https://www.polytec.com.au/colour/carcass/,2025-08-21T07:47:24Z,Matt,Particleboard,16,2000,447,60,60,60
Carcass,Matt,Board Components,49203,Particle STD 162000447 DS Carcass Matt E1L - Half Drill Splay L&R - 37mm,60,In stock at supply site,$39.10 Ea. (Excluding GST),https://www.polytec.com.au/colour/carcass/,2025-08-21T07:47:25Z,Matt,Particleboard,16,2000,447,60,60,60
Carcass,Matt,Board Components,49204,Particle STD 162000447 DS Carcass Matt E1L - Full Drill - 37mm,60,In stock at supply site,$32.00 Ea. (Excluding GST),https://www.polytec.com.au/colour/carcass/,2025-08-21T07:47:25Z,Matt,Particleboard,16,2000,447,60,60,60
Carcass,Matt,Board Components,49206,Particle STD 162096447 DS Carcass Matt E1L - Half Drill - 37mm,60,In stock at your branch,$29.16 Ea. (Excluding GST),https://www.polytec.com.au/colour/carcass/,2025-08-21T07:47:26Z,Matt,Particleboard,16,2096,447,60,60,60
Carcass,Matt,Board Components,49210,Particle STD 162420597 DS Carcass Matt E1L,60,In stock at your branch,$34.89 Ea. (Excluding GST),https://www.polytec.com.au/colour/carcass/,2025-08-21T07:47:27Z,Matt,Particleboard,16,2420,597,60,60,60
Carcass,Matt,Board Components,49208,Particle STD 162420095 DS Carcass Matt E1L,200,In stock at your branch,$7.98 Ea. (Excluding GST),https://www.polytec.com.au/colour/carcass/,2025-08-21T07:47:28Z,Matt,Particleboard,16,2420,95,200,200,200
Carcass,Matt,Board Components,51608,Particle STD 1627200065 DS Carcass Matt E1L,200,In stock at supply site,$6.19 Ea. (Excluding GST),https://www.polytec.com.au/colour/carcass/,2025-08-21T07:47:29Z,Matt,Particleboard,16,2720,65,200,200,200
Carcass,Matt,Board Components,49218,Particle STD 162720670 DS Carcass Matt Unedged,30,In stock at supply site,$46.35 Ea. (Excluding GST),https://www.polytec.com.au/colour/carcass/,2025-08-21T07:47:30Z,Matt,Particleboard,16,2720,670,30,30,30
Carcass,Matt,Board Components,25471,Particle STD 163620297 DS Carcass Matt E1L,60,In stock at your branch,$26.04 Ea. (Excluding GST),https://www.polytec.com.au/colour/carcass/,2025-08-21T07:47:31Z,Matt,Particleboard,16,3620,297,60,60,60
Carcass,Matt,Board Components,49222,Particle STD 163620398 DS Carcass Matt Unedged,60,In stock at your branch,$36.71 Ea. (Excluding GST),https://www.polytec.com.au/colour/carcass/,2025-08-21T07:47:31Z,Matt,Particleboard,16,3620,398,60,60,60
Carcass,Matt,Board Components,52942,Particle STD 163620083 DS Carcass Matt E2L,200,In stock at supply site,$11.14 Ea. (Excluding GST),https://www.polytec.com.au/colour/carcass/,2025-08-21T07:47:32Z,Matt,Particleboard,16,3620,83,200,200,200
Carcass,Matt,Board Components,49221,Particle STD 163620095 DS Carcass Matt E1L,200,In stock at your branch,$11.98 Ea. (Excluding GST),https://www.polytec.com.au/colour/carcass/,2025-08-21T07:47:33Z,Matt,Particleboard,16,3620,95,200,200,200
Carcass,Matt,Board Components,49133,Particle STD 160399396 DS Carcass Matt Unedged,240,In stock at supply site,$4.05 Ea. (Excluding GST),https://www.polytec.com.au/colour/carcass/,2025-08-21T07:47:34Z,Matt,Particleboard,16,399,396,240,240,240
Carcass,Matt,Board Components,49229,Particle STD 16425447 DS Carcass Matt Edged 1SE,240,In stock at supply site,$6.65 Ea. (Excluding GST),https://www.polytec.com.au/colour/carcass/,2025-08-21T07:47:35Z,Matt,Particleboard,16,425,447,240,240,240
Carcass,Matt,Board Components,49230,Particle STD 16445232 DS Carcass Matt Edged AR,360,In stock at supply site,$4.43 Ea. (Excluding GST),https://www.polytec.com.au/colour/carcass/,2025-08-21T07:47:36Z,Matt,Particleboard,16,445,232,360,360,360
Carcass,Matt,Board Components,49262,Particle STD 16458441 DS Carcass Matt E1L,240,In stock at supply site,$7.07 Ea. (Excluding GST),https://www.polytec.com.au/colour/carcass/,2025-08-21T07:47:37Z,Matt,Particleboard,16,458,441,240,240,240
Carcass,Matt,Board Components,49232,Particle STD 16473444 DS Carcass Matt E1L,240,In stock at your branch,$7.35 Ea. (Excluding GST),https://www.polytec.com.au/colour/carcass/,2025-08-21T07:47:37Z,Matt,Particleboard,16,473,444,240,240,240
Carcass,Matt,Board Components,49233,Particle STD 16475447 DS Carcass Matt E1L,240,In stock at supply site,$7.44 Ea. (Excluding GST),https://www.polytec.com.au/colour/carcass/,2025-08-21T07:47:38Z,Matt,Particleboard,16,475,447,240,240,240
Carcass,Matt,Board Components,49134,Particle STD 160546399 DS Carcass Matt Unedged,240,Place order to confirm availability,$5.58 Ea. (Excluding GST),https://www.polytec.com.au/colour/carcass/,2025-08-21T07:47:39Z,Matt,Particleboard,16,546,399,240,240,240
Carcass,Matt,Board Components,49235,Particle STD 16573444 DS Carcass Matt E1L,240,In stock at your branch,$8.91 Ea. (Excluding GST),https://www.polytec.com.au/colour/carcass/,2025-08-21T07:47:40Z,Matt,Particleboard,16,573,444,240,240,240
Carcass,Matt,Board Components,49236,Particle STD 16575447 DS Carcass Matt E1L,240,In stock at supply site,$9.00 Ea. (Excluding GST),https://www.polytec.com.au/colour/carcass/,2025-08-21T07:47:41Z,Matt,Particleboard,16,575,447,240,240,240
Carcass,Matt,Board Components,49237,Particle STD 16575447 DS Carcass Matt E1L Cam - 37mm,240,In stock at supply site,$10.09 Ea. (Excluding GST),https://www.polytec.com.au/colour/carcass/,2025-08-21T07:47:42Z,Matt,Particleboard,16,575,447,240,240,240
Carcass,Matt,Board Components,49238,Particle STD 16595232 DS Carcass Matt Edged AR,360,In stock at supply site,$5.93 Ea. (Excluding GST),https://www.polytec.com.au/colour/carcass/,2025-08-21T07:47:42Z,Matt,Particleboard,16,595,232,360,360,360
Carcass,Matt,Board Components,49263,Particle STD 16608441 DS Carcass Matt E1L,240,In stock at supply site,$9.39 Ea. (Excluding GST),https://www.polytec.com.au/colour/carcass/,2025-08-21T07:47:43Z,Matt,Particleboard,16,608,441,240,240,240
Carcass,Matt,Board Components,49239,Particle STD 16608447 DS Carcass Matt E1L,240,In stock at supply site,$9.52 Ea. (Excluding GST),https://www.polytec.com.au/colour/carcass/,2025-08-21T07:47:44Z,Matt,Particleboard,16,608,447,240,240,240
Carcass,Matt,Board Components,49135,Particle STD 160900447 DS Carcass Matt E1L,60,In stock at your branch,$11.40 Ea. (Excluding GST),https://www.polytec.com.au/colour/carcass/,2025-08-21T07:47:45Z,Matt,Particleboard,16,900,447,60,60,60
Carcass,Matt,Board Components,49385,Particle MR 162400595 DS Carcass Matt E1L,60,Place order to confirm availability,$38.40 Ea. (Excluding GST),https://www.polytec.com.au/colour/carcass/,2025-08-21T07:47:46Z,Matt,Particleboard,16,2400,595,60 .,60,60
Carcass,Matt,Board Components,25472,Particle STD 163620447 DS Carcass Matt E1L,60,In stock at your branch,$39.18 Ea. (Excluding GST),https://www.polytec.com.au/colour/carcass/,2025-08-21T07:47:47Z,Matt,Particleboard,16,3620,447,60,60,60
Carcass,Matt,Board Components,49207,Particle STD 162420447 DS Carcass Matt E1L,60,In stock at your branch,$26.12 Ea. (Excluding GST),https://www.polytec.com.au/colour/carcass/,2025-08-21T07:47:48Z,Matt,Particleboard,16,2420,447,60,60,60
