colour_name,finish,product_family,sku_code,title_raw,qty_used_for_checks,stock_result_raw,price_result_raw,product_url,checked_at_iso,finish_attr,thickness,length,width,minimum_order_qty,order_multiple
Batten Oak,Woodmatt,Edgetape Decorative WIP,56723,ABS 1mm x 21mm UG 100m Batten Oak Woodmatt (Cross Cut),1,In stock at your branch,$125.46 Ea. (Excluding GST),https://www.polytec.com.au/colour/batten-oak/,2025-08-21T06:46:41Z,Woodmatt,1,100,21,1,1
